LoanNumber,DateApproved,BorrowerName,Term,InitialApprovalAmount,F_Undisbursed,Channel,Region,TypeOfCall,InterestPerYear
7063298300,1/27/2021,GRAVES GIN CORPORATION,60,258343,1,Web,Central,,0.25
4217098604,3/18/2021,OZARK ORAL SURGERY GROUP PLLC,60,257600,1,Web,Central,,0.25
8878698504,3/10/2021,HIFS PARTNERS LLC,60,257400,1,Web,Central,,0.25
6479408306,1/27/2021,CAPITAL BUSINESS MACHINES INC,60,257255,1,Web,Central,,0.25
5873078405,2/9/2021,B&T ARKANSAS HOTELS I LLC,60,256471,1,Web,Central,,0.25
8425698305,1/29/2021,ARCOT INDUSTRIAL MANUFACTURING,60,256371.92,1,Web,Central,,0.25
9075828507,3/12/2021,GUSANO'S-FS LLC,60,256100,1,Web,Central,,0.25
5924818610,3/20/2021,FIRST CHRISTIAN CHURCH,60,255790.62,1,Web,Central,,0.25
7545488301,1/28/2021,SMITH-HOUSE INC,60,255776.5,1,Web,Central,,0.25
5065988605,3/20/2021,WINCAST CONCRETE SERVICES LLC,60,255335,1,Web,Central,,0.25
5280588410,2/8/2021,BROADWAY CONTRACTING LLC,60,254702.5,1,Web,Central,,0.25
4158718305,1/23/2021,MOSER CORPORATION,60,254683.6,1,Web,Central,,0.25
7131708502,3/5/2021,"GAS POS, INC.",60,254119,1,Web,Central,,0.25
7062058405,2/11/2021,PRINTING PAPERS INC.,60,253855,1,Web,Central,,0.25
2831488310,1/21/2021,CONSOLIDATED STEEL GROUP LLC,60,253572.75,1,Web,Central,,0.25
7489708409,2/12/2021,GIVING BACK INC,60,253531.53,1,Web,Central,,0.25
6854798604,3/23/2021,TRIO'S INC.,60,252605.29,1,Web,Central,,0.25
4590248305,1/23/2021,SMILE CENTER PA,60,252400,1,Web,Central,,0.25
2912908405,2/4/2021,PASTA GRILL INC,60,252388.5,1,Web,Central,,0.25
9024658406,2/14/2021,SOUTHERN CONTRACTORS INC,60,252360.75,1,Web,Central,,0.25
8599528300,1/29/2021,PEDIATRIC ASSOCIATES OF WEST MEMPHIS PLC,60,252172,1,Web,Central,,0.25
4270448307,1/23/2021,ENVIRONMENTAL SERVICES COMPANY INC.,60,251747.5,1,Web,Central,,0.25
7462028406,2/12/2021,SANFORD LAW FIRM PLLC,60,251600,1,Web,Central,,0.25
4116198306,1/22/2021,BEE JAY LLC,60,251524.17,1,Web,Central,,0.25
4940348301,1/23/2021,CATALINA DINING INC,60,251502.75,1,Web,Central,,0.25
6821618404,2/11/2021,TATE GENERAL CONTRACTORS INC.,60,250792,1,Web,Central,,0.25
9125258305,1/30/2021,MAGNESS HOSPITALITY LLC,60,250664,1,Web,Central,,0.25
6491138409,2/10/2021,SHILOH HOSPITALITY LLC,60,250631,1,Web,Central,,0.25
8887988303,1/30/2021,CRABBYS SEAFOOD BAR & GRILL INC,60,250082,1,Web,Central,,0.25
8500838605,3/25/2021,2 3 6 MANAGEMENT COMPANY LLC,60,250000,1,Web,Central,,0.25
3283018508,2/23/2021,SAMSON HEAVY HAULING COMPANY INC,60,249949.95,1,Web,Central,,0.25
3247198704,3/31/2021,CHUNG ENTERPRISES OF HOT SPRINGS INC.,60,249641,1,Web,Central,,0.25
9913208302,1/31/2021,QUAPAW AREA COUNCIL INCORPORATED OF THE BOY SCOUTS OF AMERIC,60,249134.05,1,Web,Central,,0.25
3104758404,2/4/2021,JONES PHYSICAL THERAPY PLC,60,249112.82,1,Web,Central,,0.25
4709928306,1/23/2021,HOUSEWORTH RESTAURANTS INC,60,248941,1,Web,Central,,0.25
1590818600,3/13/2021,ARNOLD-BAKER CHEVROLET OLDSMOBILE COMPANY,60,248932.5,1,Web,Central,,0.25
8086758402,2/12/2021,SOUTHWEST SALES INC.,60,248815,1,Web,Central,,0.25
9890868602,3/26/2021,CARL HOLLEY PLUMBING,60,248602,1,Web,Central,,0.25
2242808606,3/13/2021,TN GOLDEN INC.,60,248601,1,Web,Central,,0.25
9181168307,1/30/2021,CORNERSTONE CONSTRUCTION OF RUSSELLVILLE INC,60,248496.62,1,Web,Central,,0.25
2009078507,2/19/2021,KBM INDUSTRIAL SERVICES INC.,60,248074.47,1,Web,Central,,0.25
2230168302,1/20/2021,DIVINE POWER LLC,60,248035,1,Web,Central,,0.25
6492608410,2/10/2021,HYDCO INC.,60,247804.25,1,Web,Central,,0.25
2028818401,2/3/2021,STEINMETZ HOLDING COMPANY INC,60,247800,1,Web,Central,,0.25
7487558702,4/6/2021,"MARION TOWING & REPAIR, LLC",60,247695,1,Web,Central,,0.25
9831988505,3/12/2021,ADAMS & COOPER PLUMBING COMPANY INC.,60,247682.2,1,Web,Central,,0.25
8696868310,1/29/2021,WOMACK PHELPS PURYEAR MAYFIELD & MCNEIL A PROFESSIONAL ASSOC,60,247500,1,Web,Central,,0.25
5286728307,1/25/2021,LAWRENCE ELECTRIC COMPANY INC.,60,246820,1,Web,Central,,0.25
9876418600,3/26/2021,ARKANSAS NEUROSURGERY BRAIN & SPINE,60,246312,1,Web,Central,,0.25
4041788507,2/25/2021,FAYETTEVILLE ADVERTISING & PROMOTION COMMISSION,60,245970,1,Web,Central,,0.25
6409468710,4/4/2021,CLARK POWER CORPORATION,60,245700,1,Web,Central,,0.25
4125668503,2/25/2021,GLOBAL MANUFACTURING INC.,60,245345.6,1,Web,Central,,0.25
6036518403,2/10/2021,THE BASEMENT LLC,60,245276,1,Web,Central,,0.25
7256318409,2/11/2021,SONSHINE ACADEMY INC.,60,245270,1,Web,Central,,0.25
9970698708,4/9/2021,LB GRANATA INC,60,245247.5,1,Web,Central,,0.25
9096128508,3/12/2021,AIRBORNE FLYING SERVICE INC.,60,245000,1,Web,Central,,0.25
5952918406,2/9/2021,ALCOHOL & DRUG TESTING SERVICES LLC,60,244900,1,Web,Central,,0.25
5930858400,2/9/2021,SPECIALTY FASTENING SYSTEMS INC.,60,244712,1,Web,Central,,0.25
6697228603,3/23/2021,KOPPER CORRAL LLC,60,244037.78,1,Web,Central,,0.25
8071858405,2/12/2021,KIRK POWELL FARMS LLC,60,244026.4,1,Web,Central,,0.25
1318708407,2/1/2021,SASSYS LLC,60,243894,1,Web,Central,,0.25
2142328509,2/20/2021,AGORA E-COMMERCE LLC,60,243723.87,1,Web,Central,,0.25
5161948702,4/2/2021,LHF LLC,60,243636.57,1,Web,Central,,0.25
2909508609,3/16/2021,AMERICAN PIPING & BOILER WORKS,60,243580,1,Web,Central,,0.25
2614108708,3/30/2021,ABBOTT SUPPLY CO INC,60,243507.5,1,Web,Central,,0.25
4787848301,1/23/2021,FAYETTEVILLE YOUTH CENTER INC.,60,243372.5,1,Web,Central,,0.25
5925778308,1/26/2021,B & B TACO GARAGE LLC,60,242980.5,1,Web,Central,,0.25
6366258302,1/26/2021,METRO SCRAP METALS CORPORATION,60,242948.22,1,Web,Central,,0.25
3107488608,3/16/2021,SUSAN'S FAMILY RESTAURANT INC.,60,242913.05,1,Web,Central,,0.25
7429478802,4/21/2021,WATTS DONOVAN TILLEY & CARSON P.A,60,242645,1,Web,Central,,0.25
4299438406,2/6/2021,JUMPING JELLY BEANS PEDIATRIC PLLC,60,242592,1,Web,Central,,0.25
9767158508,3/12/2021,CONWAY COUNTY CENTER FOR EXCEPTIONAL CHILDREN INC.,60,242432,1,Web,Central,,0.25
3653718504,2/24/2021,SAINT MARKS EPISCOPAL CHURCH,60,241322.5,1,Web,Central,,0.25
2085908400,2/3/2021,CATERING UNLIMITED LLC,60,241178.98,1,Web,Central,,0.25
4459308500,2/25/2021,PRO CARE FAMILY HEALTH OF OKLAHOMA LLC,60,240977,1,Web,Central,,0.25
2431638504,2/20/2021,LIGON OIL CO. INC.,60,240145,1,Web,Central,,0.25
7825648306,1/28/2021,BLACK BEARD TEXTBOOKS INC,60,239700,1,Web,Central,,0.25
8247188301,1/29/2021,ME TRANSPORT LLC,60,239635,1,Web,Central,,0.25
9529088309,1/30/2021,BOX AND ONE HOLDINGS INC.,60,239058,1,Web,Central,,0.25
5831118308,1/25/2021,GIVINGTON'S LLC,60,238367.5,1,Web,Central,,0.25
7051228402,2/11/2021,LEISURESCAPES INC,60,238013.65,1,Web,Central,,0.25
5428358310,1/25/2021,BEASLEY ENTERTAINMENT LLC,60,238000,1,Web,Central,,0.25
5411298407,2/8/2021,MISS SELMA'S SCHOOLS INC.,60,237947,1,Web,Central,,0.25
3038528406,2/4/2021,ARKANSAS TIMES LIMITED PARTNERSHIP,60,237937,1,Web,Central,,0.25
4410388403,2/6/2021,PRE-VALVE CO INC,60,237800,1,Web,Central,,0.25
2407788503,2/20/2021,AUTOMATED CONTROL SOLUTIONS INC,60,237765,1,Web,Central,,0.25
5800758701,4/3/2021,MLRV LLC,60,237731.51,1,Web,Central,,0.25
1677438400,2/2/2021,GRESTAR INC.,60,237400,1,Web,Central,,0.25
3662468405,2/5/2021,ACAMBARO FOODS,60,237184.5,1,Web,Central,,0.25
1045458310,1/16/2021,TOTAL DOCUMENT SOLUTIONS INC.,60,236904.47,1,Web,Central,,0.25
8911068310,1/30/2021,DAVIS IRON & METAL,60,236683.55,1,Web,Central,,0.25
7946368606,3/24/2021,ALPTP PLLC,60,236664,1,Web,Central,,0.25
4373098410,2/6/2021,DIAMOND STATE CARRIERS LLC,60,236567,1,Web,Central,,0.25
8910908300,1/30/2021,TREEHOUSE SALES & SOLUTIONS INC.,60,236465.02,1,Web,Central,,0.25
7974148302,1/29/2021,KALMER INVESTMENTS LLC DBA KA,60,236367,1,Web,Central,,0.25
5350588406,2/8/2021,SKINNY J'S ARGENTA LLC,60,236215,1,Web,Central,,0.25
8179308406,2/13/2021,ATILANO INC.,60,235973.5,1,Web,Central,,0.25
2934938404,2/4/2021,ROOT CAFE LLC,60,235168.5,1,Web,Central,,0.25
7643648708,4/6/2021,"BO MOSES TRUCKING CO., INC.",60,235000,1,Web,Central,,0.25
5035808607,3/20/2021,NWA STAFFING LLC,60,234510,1,Web,Central,,0.25
1084038305,1/16/2021,"NIX SCREW MACHINE PRODUCTS, INC",60,234350,1,Web,Central,,0.25
2284308509,2/20/2021,AWAKENING EVENTS INC.,60,234000,1,Web,Central,,0.25
6419178405,2/10/2021,SC HWY 10 COMPANY INC,60,233990,1,Web,Central,,0.25
3549608800,4/15/2021,THE OHIO CLUB LLC,60,233642,1,Web,Central,,0.25
7593568404,2/12/2021,BRADSHAW CRANE RENTAL LLC,60,233607,1,Web,Central,,0.25
4699878506,2/26/2021,RUBY FOODS INC.,60,232599,1,Web,Central,,0.25
7083698310,1/27/2021,MCMATH WOODS P.A.,60,232287,1,Web,Central,,0.25
7197998903,5/7/2021,AMERICAN STRUCTURE INC,60,231877,1,Web,Central,,0.25
7581108300,1/28/2021,EL MEXICO LINDO RESTAURANTE INC,60,231787,1,Web,Central,,0.25
6003588406,2/9/2021,ARKANSAS FAMILY DENTAL PA,60,231756,1,Web,Central,,0.25
9944668205,1/14/2021,"TOWNSHIP PROVISIONS, LLC",60,231500,1,Web,Central,,0.25
3968998305,1/22/2021,BALTZ EQUIPMENT CO,60,230648.75,1,Web,Central,,0.25
5185218406,2/8/2021,CRAZY PIES INC,24,230532.36,1,Web,Central,,0.25
3298168303,1/21/2021,KIDSPOT PLUS LLC,60,230243,1,Web,Central,,0.25
4540848408,2/6/2021,AJ'S CLUB INC,60,229810,1,Web,Central,,0.25
5881508305,1/26/2021,BEMBERG IRON WORKS INC.,60,229692,1,Web,Central,,0.25
6943238406,2/11/2021,"THE CROSSING AT MALVERN, INC.",60,229656.69,1,Web,Central,,0.25
2290098601,3/13/2021,BRADLEY CONTRACTING INC,60,229604.3,1,Web,Central,,0.25
3836538708,3/31/2021,THE BUTTERED BISCUIT LLC,60,229600,1,Web,Central,,0.25
2568548404,2/3/2021,TTJ INC,60,229589.27,1,Web,Central,,0.25
9945428205,1/14/2021,"VAPOR VALLEY SPIRITS, INC",60,229500,1,Web,Central,,0.25
6290898407,2/10/2021,MICKLE WAGNER COLEMAN INC,60,229225,1,Web,Central,,0.25
7989318602,3/24/2021,FARMERS FIRST GIN COMPANY,60,229022,1,Web,Central,,0.25
3757078409,2/5/2021,LIBERTYLLC,60,228662,1,Web,Central,,0.25
2929398305,1/21/2021,HUGHES BUILDING SPECIALTIES INC,60,228597,1,Web,Central,,0.25
7142218405,2/11/2021,TACOS 4 LIFE NORTH LITTLE ROCK LLC,60,228200,1,Web,Central,,0.25
6435788400,2/10/2021,PROMOLIFE INC,60,227947,1,Web,Central,,0.25
7459658308,1/28/2021,BOYS & GIRLS CLUBS OF SALINE COUNTY,60,227800,1,Web,Central,,0.25
9947918203,1/14/2021,"PROOF, LLC",60,227400,1,Web,Central,,0.25
3293038910,4/28/2021,DRS SERVICES INC,60,226920,1,Web,Central,,0.25
9573458800,4/23/2021,FT. SMITH RHEUMATOLOGY P.C.,60,226177,1,Web,Central,,0.25
6240968504,3/3/2021,ARKANSAS DISTRICT COUNCIL OF THE ASSEMBLIES OF GOD,60,226100,1,Web,Central,,0.25
9244568307,1/30/2021,UNITED COMMUNICATIONS CORP,60,226089,1,Web,Central,,0.25
9548368305,1/31/2021,CLINE CONSTRUCTION GROUP LLC,60,225700,1,Web,Central,,0.25
4486038410,2/6/2021,YORK W WILLIAMS JR CHILD DEVELOPMENT CENTER INC.,60,225284.92,1,Web,Central,,0.25
7453308405,2/12/2021,JE ARK EGG LLC,24,225232,1,Web,Central,,0.25
8162388401,2/13/2021,PRESTIGE DINING INC,60,225161.96,1,Web,Central,,0.25
2180408608,3/13/2021,DIAMOND B TRANSPORT INC.,60,225076.47,1,Web,Central,,0.25
1068408810,4/9/2021,MASTER ELECTRIC INC.,60,225075,1,Web,Central,,0.25
1044598609,3/12/2021,BEMCO INC,60,225000,1,Web,Central,,0.25
3910888500,2/24/2021,E.C. HAMMOND OIL COMPANY INC.,60,225000,1,Web,Central,,0.25
4247018309,1/23/2021,JOHN F. JENKINS CONTRACTING INC.,60,225000,1,Web,Central,,0.25
2040998401,2/3/2021,WHITE RIVER FLOORING INC,60,224970,1,Web,Central,,0.25
2003788300,1/20/2021,ATCHELY MECHANICAL INC,60,224647.5,1,Web,Central,,0.25
5352488905,4/30/2021,LEVEL ON MAIN INC.,60,223580,1,Web,Central,,0.25
6431038401,2/10/2021,AIRPORT HOTELS LLC,60,223495.12,1,Web,Central,,0.25
3890548407,2/5/2021,HAMMONTREE'S GOURMET INC.,60,223492,1,Web,Central,,0.25
1927038402,2/2/2021,WINGS TO GO OF ARKANSAS LLC,60,223450.5,1,Web,Central,,0.25
4480258405,2/6/2021,BENTONVILLE PLASTICS INC,60,223370,1,Web,Central,,0.25
1594478602,3/13/2021,BOULEVARD BREAD COMPANY LLC,60,223303.6,1,Web,Central,,0.25
7211168310,1/28/2021,VOEGELE MECHANICAL CONTRACTORS INC,60,223255.15,1,Web,Central,,0.25
4011148404,2/5/2021,BIG M RANCH INC,60,223098.72,1,Web,Central,,0.25
7868178307,1/28/2021,LTT SERVICES LLC,60,222860,1,Web,Central,,0.25
2822378408,2/4/2021,BBA SOLUTIONS PARTNERSHIP GROUP LLC,60,222622,1,Web,Central,,0.25
6548458500,3/4/2021,AY MEDIA GROUP INC.,60,290221.45,1,Web,Central,,0.25
4836058308,1/23/2021,MELON INC,60,222413.76,1,Web,Central,,0.25
2414638306,1/20/2021,WADE KIFER D.D.S. P.A.,60,222288.27,1,Web,Central,,0.25
8665488507,3/10/2021,ARMOR ELECTRIC LLC,60,222275,1,Web,Central,,0.25
3035838301,1/21/2021,PRIMM ENTERPRISES INC,60,222032.5,1,Web,Central,,0.25
8154868403,2/13/2021,MORRILTON FINE FOODS INC,60,221800,1,Web,Central,,0.25
9356728508,3/12/2021,ARCHILD INC,60,221000,1,Web,Central,,0.25
6461238501,3/3/2021,AGENCY SERVICES OF ARK INC,60,220980,1,Web,Central,,0.25
4094108408,2/6/2021,DC ADVENTURES LLC,60,220900,1,Web,Central,,0.25
8733618403,2/13/2021,ODOM LAW FIRM PA,60,220900,1,Web,Central,,0.25
2578408303,1/21/2021,HIGHLAND MACHINE WORKS INC,60,220750,1,Web,Central,,0.25
4531788510,2/26/2021,FERNCLIFF CAMP & CONFERENCE CENTER INC.,60,220587,1,Web,Central,,0.25
3221508703,3/31/2021,KETHA CONSTRUCTION LLC,60,220577,1,Web,Central,,0.25
1226398500,2/18/2021,R & E FORESTRY INC,60,220372.42,1,Web,Central,,0.25
5279888409,2/8/2021,HOPE AUTO DEALERSHIP INC.,60,220353.57,1,Web,Central,,0.25
1640308501,2/19/2021,CONWAY AREA CHAMBER OF COMMERCE,60,220240,1,Web,Central,,0.25
7695908509,3/6/2021,NELMS TRUCKING LLC,60,220219.52,1,Web,Central,,0.25
5242308406,2/8/2021,STELLA REHABILITATION LLC,24,220055.85,1,Web,Central,,0.25
1902538305,1/20/2021,FENIXFOOD GROUP LLC,60,220007.69,1,Web,Central,,0.25
2641328405,2/3/2021,GIBBS SERVICE CO INC,60,219962,1,Web,Central,,0.25
5372788310,1/25/2021,AMERICAN VEGETABLE SOYBEAN & EDAMAME INC,60,219792,1,Web,Central,,0.25
4861718405,2/7/2021,ROUTE 71 HOSPITALITY MANAGEMENT LLC,60,219421,1,Web,Central,,0.25
4241208502,2/25/2021,AZUL TEQUILA INC.,60,219292.43,1,Web,Central,,0.25
3425258408,2/5/2021,DIXIE FABRICATORS INC.,60,218727,1,Web,Central,,0.25
9277228502,3/12/2021,HILLCREST TOOL & DIE,60,218568.8,1,Web,Central,,0.25
1508948508,2/19/2021,AMERICAN PIE LLC,60,218267,1,Web,Central,,0.25
7238108303,1/28/2021,FOWLKES PIPELINE INC,60,218172,1,Web,Central,,0.25
4577968304,1/23/2021,WHITE'S SIGN CO. INC,60,218067,1,Web,Central,,0.25
8833768410,2/14/2021,SALINE DENTAL GROUP PLLC,60,217900,1,Web,Central,,0.25
7199358304,1/28/2021,BLACKBIRD ENTERPRISES LLC,60,217850,1,Web,Central,,0.25
2013778410,2/3/2021,ALL SERVICE ELECTRIC INC.,60,217200,1,Web,Central,,0.25
1317238308,1/16/2021,ATLANTA EXPLORATION COMPANY,60,216820,1,Web,Central,,0.25
2668458300,1/21/2021,ANDERS TRUCKING INC.,60,216800,1,Web,Central,,0.25
3794138402,2/5/2021,WHISKEY HOLDINGS LLC,60,216674,1,Web,Central,,0.25
7481908405,2/12/2021,CROWLEY'S RIDGE ACADEMY,60,216602.1,1,Web,Central,,0.25
4958518302,1/23/2021,KITCHENS PEDIATRIC DENTISTRY PLLC,60,216500,1,Web,Central,,0.25
8793628310,1/30/2021,ARKANSAS SINGLE PARENT SCHOLARSHIP FUND,60,216500,1,Web,Central,,0.25
9822748806,4/24/2021,SOMERSET SENIOR LIVING LLC,60,216500,1,Web,Central,,0.25
1534078402,2/2/2021,AF&G LLC,60,216137.87,1,Web,Central,,0.25
6117568300,1/26/2021,THOMPSON CONSTRUCTION SERVICES LLC,60,216042.57,1,Web,Central,,0.25
9162188307,1/30/2021,Z&D MEDICAL SERVICES INC,60,216000,1,Web,Central,,0.25
9388138600,3/26/2021,MM SATTERFIELD OIL COMPANY,60,216000,1,Web,Central,,0.25
2192558604,3/13/2021,W P MILLER INC,60,215753.42,1,Web,Central,,0.25
4818808500,2/26/2021,ROCK SOLID STAFFING LLC,60,215300,1,Web,Central,,0.25
1689028305,1/19/2021,PROVIDENCE PCC OF SPRINGDALE LLC,60,215197.88,1,Web,Central,,0.25
7500468302,1/28/2021,RACE STREET ATHLETIC CLUB INC,60,215068.75,1,Web,Central,,0.25
2907288404,2/4/2021,ASHLEY LIGHTING INC,60,215000,1,Web,Central,,0.25
9836828306,1/31/2021,HIWASSE PLUMBING AND EXCAVATION LLC,60,214712.67,1,Web,Central,,0.25
4082478308,1/22/2021,TFC INC.,60,214652.5,1,Web,Central,,0.25
1942388302,1/20/2021,COLONIAL HILLS LANDSCAPING INC,60,214538.85,1,Web,Central,,0.25
4974948509,2/26/2021,FEAST FIGHTERS,60,214500,1,Web,Central,,0.25
3576448305,1/22/2021,BAILEY & OLIVER PA,60,214399.47,1,Web,Central,,0.25
7560568408,2/12/2021,"JOHN DEAN, D.D.S., P.A.",60,214195,1,Web,Central,,0.25
5164538507,2/27/2021,SOUTHLAND METALS INC.,60,214037.67,1,Web,Central,,0.25
9104118702,4/8/2021,DAMGOODE PIES LLC,60,213930.5,1,Web,Central,,0.25
5814398309,1/25/2021,US DUNNAGE LLC,60,213446.02,1,Web,Central,,0.25
4543808500,2/26/2021,3M PLANTING COMPANY GP,60,213338.47,1,Web,Central,,0.25
9930858409,2/18/2021,LOONEY LINI INC.,60,213300,1,Web,Central,,0.25
3781838706,3/31/2021,AG WITT LLC,60,213177.82,1,Web,Central,,0.25
4952528402,2/7/2021,SWAT HOLDINGS MAGNOLIA INC.,60,213010,1,Web,Central,,0.25
4531438303,1/23/2021,OFFICE EQUIPMENT CENTER OF AMERICA INC.,60,212912.5,1,Web,Central,,0.25
7322728304,1/28/2021,KIDS ACADEMY INC.,60,212665,1,Web,Central,,0.25
6577058301,1/27/2021,FRIENDS TOURS AND TRAVEL INC,60,212607,1,Web,Central,,0.25
6866598404,2/11/2021,UNION CHRISTIAN ACADEMY,60,212475.25,1,Web,Central,,0.25
1758788402,2/2/2021,MOUNTAIN TIMBER INC,60,212300,1,Web,Central,,0.25
7472148400,2/12/2021,ANGELEYE HEALTH INC,60,212300,1,Web,Central,,0.25
1420608408,2/1/2021,SASSY'S B & G LLC,60,212250.5,1,Web,Central,,0.25
7253168308,1/28/2021,MCCOLLUM PROPERTIES LLC,60,212054.01,1,Web,Central,,0.25
3850918406,2/5/2021,PRECISION ONE THERAPY & ASSOCIATES LLC,60,211694.55,1,Web,Central,,0.25
3672898703,3/31/2021,HSRG L.L.C.,60,211480,1,Web,Central,,0.25
2191918701,3/28/2021,SPA CITY LODGING LLC,60,211200,1,Web,Central,,0.25
6537338406,2/10/2021,MAGNOLIA CHICKEN LLC,60,211120,1,Web,Central,,0.25
9700978709,4/9/2021,REITER TECHNICAL SERVICES INC,60,211000,1,Web,Central,,0.25
3559968709,3/31/2021,2301 SUMO INC,60,210974.99,1,Web,Central,,0.25
2792288403,2/4/2021,SPA CONSTRUCTION CO INC,60,210370.45,1,Web,Central,,0.25
4300128503,2/25/2021,"BRYANT MARKETING, INC.",60,209880.19,1,Web,Central,,0.25
9574018603,3/26/2021,A C SPECIALTIES INC,60,209764.3,1,Web,Central,,0.25
4239778401,2/6/2021,GREGORY CO. INC,60,209540.12,1,Web,Central,,0.25
3681078401,2/5/2021,SMITH EQUIPMENT COMPANY INC.,60,209513.32,1,Web,Central,,0.25
3543358502,2/24/2021,TABLES AND CHAIRS CORPORATION,60,209410,1,Web,Central,,0.25
8912398404,2/14/2021,PEL INDUSTRIES INC.,60,209235,1,Web,Central,,0.25
9448828402,2/17/2021,ALLEN & HESTIR DENTAL INC,60,209021,1,Web,Central,,0.25
5164368406,2/8/2021,MARIA'S MEXICAN RESTAURANT II LLC,24,208976,1,Web,Central,,0.25
2564148906,4/27/2021,CLARK EXTERMINATING COMPANY INC,60,208900,1,Web,Central,,0.25
4663678601,3/18/2021,ARNOLD & JACOBS LLC,60,208882,1,Web,Central,,0.25
7753338307,1/28/2021,BUFFALO BUILDERS LLC,60,208451.27,1,Web,Central,,0.25
4846208701,4/1/2021,ETON LENDING INC,60,208355,1,Web,Central,,0.25
8659648402,2/13/2021,MIDSOUTH STEEL INC.,60,208215,1,Web,Central,,0.25
9642648302,1/31/2021,FIRST CHOICE SENIOR CARE INC.,60,208077,1,Web,Central,,0.25
4752518307,1/23/2021,DC SPARKS CONSTRUCTION LLC,60,208047.22,1,Web,Central,,0.25
5670648508,3/1/2021,PARAMOUNT METAL SYSTEMS LLC,60,207592,1,Web,Central,,0.25
3111278509,2/23/2021,M&M MILLING INC,60,207500,1,Web,Central,,0.25
6038128604,3/20/2021,CONTRACTOR BOOKKEEPING SERVICES INC.,60,207367,1,Web,Central,,0.25
5186328406,2/8/2021,PIZZA PROFITS INC,24,207303.95,1,Web,Central,,0.25
2237408501,2/20/2021,POWERHOUSE SEAFOOD AND GRILL INC,60,207300,1,Web,Central,,0.25
7674268606,3/24/2021,K-12 CULINARY CONNECTION LLC,60,207207,1,Web,Central,,0.25
9480948305,1/30/2021,AMERICAN CRANE INC,60,206502.65,1,Web,Central,,0.25
3078888610,3/16/2021,METAL CREATIONS INC,60,206348.65,1,Web,Central,,0.25
5920238910,5/1/2021,LOS ALTOS TORTILLERIA LLC,60,206135,1,Web,Central,,0.25
6931228308,1/27/2021,436 HOP LTD,60,205891.45,1,Web,Central,,0.25
5119598406,2/7/2021,WOS BENTON LLC,60,205714,1,Web,Central,,0.25
4463448303,1/23/2021,ENT AND ALLERGY CENTER PA,60,205652.5,1,Web,Central,,0.25
5352578908,4/30/2021,RPM MARKETING LLC,60,205594.15,1,Web,Central,,0.25
1327838304,1/16/2021,"LENTZ CARRIER COMPANY, LLC",60,205400,1,Web,Central,,0.25
9860108607,3/26/2021,GARRECO LLC,60,205134,1,Web,Central,,0.25
9225248310,1/30/2021,ALLIED LODGING INC,60,205113.96,1,Web,Central,,0.25
4954088307,1/23/2021,ARCHITECTURAL GLASS AND METAL INC,60,205084.55,1,Web,Central,,0.25
1155058701,3/26/2021,JERRY LANGLEY OIL COMPANY L.L. C.,60,205000,1,Web,Central,,0.25
9828838505,3/12/2021,INDUSTRIAL CONSTRUCTION& MAINTENANCE INC,60,204832.5,1,Web,Central,,0.25
5470808307,1/25/2021,FAMILY COUNSELING & DIAGNOSTIC CLINIC,60,204759.87,1,Web,Central,,0.25
4573018402,2/6/2021,MECHANISMS INC,60,204680,1,Web,Central,,0.25
1754028302,1/19/2021,QBOX INC.,60,204470,1,Web,Central,,0.25
5688718307,1/25/2021,COX MACHINING INC.,60,204300,1,Web,Central,,0.25
2874228400,2/4/2021,BROWN'S COLLISION CENTER LLC,60,204224,1,Web,Central,,0.25
1814498600,3/13/2021,KEO FISH FARMS INC,60,204124.59,1,Web,Central,,0.25
2219618708,3/28/2021,SPRINGHILL LAND AND TIMBER CO. L.C.C.,60,203857,1,Web,Central,,0.25
6014318510,3/2/2021,MIKE GOWEN MECHANICAL INC,60,203677,1,Web,Central,,0.25
5250548408,2/8/2021,WHITSON-MORGAN CHEVROLET INC,60,203457.17,1,Web,Central,,0.25
1641588408,2/2/2021,JEVAC MACHINE INC,60,203222,1,Web,Central,,0.25
4776848404,2/6/2021,BRANTLEY FARMING COMPANY,60,203117,1,Web,Central,,0.25
8772038605,3/25/2021,DOUBLE C CONTRACTORS INC,60,203030,1,Web,Central,,0.25
5476788304,1/25/2021,VALLEY VIEW FARMS INC.,60,202992,1,Web,Central,,0.25
9740038507,3/12/2021,CENTRAL ARKANSAS MARKET HOUSE INC,60,202973.99,1,Web,Central,,0.25
2214798303,1/20/2021,ERIC MOIX CONSTRUCTION INC.,60,202970,1,Web,Central,,0.25
4683528305,1/23/2021,DILBECK EXCAVATION INC,60,202832,1,Web,Central,,0.25
3656438509,2/24/2021,ROBINSON ELECTRIC INC,60,202573.87,1,Web,Central,,0.25
4140498302,1/23/2021,DICKERSON LAW FIRM PA,60,202507.5,1,Web,Central,,0.25
5652388400,2/9/2021,CUSTOM INSULATION AND SUPPLY INC.,60,202400,1,Web,Central,,0.25
1104278904,4/24/2021,ALESHIRE ELECTRIC INC,60,202327,1,Web,Central,,0.25
4175428608,3/18/2021,THE MCHUGHES LAW FIRM PLLC,60,202310,1,Web,Central,,0.25
1868228508,2/19/2021,ANDREW PAUL ABRAHAM P.T. P.A.,60,202245.52,1,Web,Central,,0.25
4086478501,2/25/2021,CHARACTER FOUNDATIONS OF ROGERS LLC,60,202114.57,1,Web,Central,,0.25
